time_ref,time_seconds,speed_kmh,rpm,acc_g,fuel_l_per_100km,pedal_sensor1_mV,pedal_sensor2_mV,throttle_abs_pct,throttle_rel_pct,throttle_cmd_pct,engine_power_ps,engine_torque_nm,delta_speed_kmh,n_sinais_base,target_pedal_pct,vehicle_group,vehicle_name
,0.0,0,844.5,0.8576411347195252,0.0,,,0.0,0.0,0.0,2.782101,23.784323,,,0.0,ICE,CSVLog_Combustao
,0.297,0,836.5,0.7688780815958178,0.0,,,12.54902,2.3529413,2.745098,2.7804546,23.99758,0.0,,14.90196,ICE,CSVLog_Combustao
,1.301,0,836.5,0.5772058000019162,0.0,,,12.54902,2.3529413,2.745098,2.7804546,23.99758,0.0,,14.90196,ICE,CSVLog_Combustao
,2.311,0,843.5,0.4560261016858875,0.0,,,12.54902,2.3529413,2.3529413,2.775516,23.756159,0.0,,14.90196,ICE,CSVLog_Combustao
,3.302,0,839.5,0.35748777839576157,0.0,,,12.54902,2.3529413,2.3529413,2.7771623,23.883509,0.0,,14.90196,ICE,CSVLog_Combustao
,4.298,0,836.0,0.2979879780666924,0.0,,,12.54902,2.3529413,2.3529413,2.7639925,23.869766,0.0,,14.90196,ICE,CSVLog_Combustao
,5.299,0,830.25,0.22753267019316423,0.0,,,12.54902,2.3529413,2.745098,2.752469,23.934874,0.0,,14.90196,ICE,CSVLog_Combustao
,6.311,0,839.25,0.19600261656971546,0.0,,,12.54902,2.3529413,2.745098,2.7335377,23.51534,0.0,,14.90196,ICE,CSVLog_Combustao
,7.313,0,839.25,0.14141337558961112,0.0,,,12.54902,2.3529413,2.745098,2.7631695,23.77025,0.0,,14.90196,ICE,CSVLog_Combustao
,8.307,0,847.25,0.2009922937021254,0.0,,,12.54902,2.3529413,2.3529413,2.7631695,23.545803,0.0,,14.90196,ICE,CSVLog_Combustao
,9.308,0,846.5,0.07799432221106006,0.0,,,12.54902,2.3529413,2.3529413,2.7705774,23.629847,0.0,,14.90196,ICE,CSVLog_Combustao
,10.298,0,835.5,0.07461138791103115,0.0,,,12.54902,2.3529413,2.3529413,2.7870395,24.083204,0.0,,14.90196,ICE,CSVLog_Combustao
,11.299,0,841.5,0.035238016975777976,0.0,,,12.54902,2.3529413,2.3529413,2.7508228,23.600765,0.0,,14.90196,ICE,CSVLog_Combustao
,12.314,0,846.5,0.1023968846779346,0.0,,,12.54902,1.9607843,2.3529413,2.7714005,23.636868,0.0,,14.90196,ICE,CSVLog_Combustao
,13.321,0,843.0,0.04747544615054367,0.0,,,12.54902,1.9607843,2.3529413,2.7870395,23.86894,0.0,,14.90196,ICE,CSVLog_Combustao
,14.307,0,842.0,0.05449359658258153,0.0,,,12.54902,2.3529413,2.745098,2.775516,23.798481,0.0,,14.90196,ICE,CSVLog_Combustao
,15.33,0,842.0,0.22725392330481564,0.0,,,12.54902,1.9607843,2.3529413,2.7714005,23.763191,0.0,,14.90196,ICE,CSVLog_Combustao
,16.317,0,842.25,0.05501599606097389,0.0,,,12.54902,2.3529413,2.745098,2.7722237,23.763195,0.0,,14.90196,ICE,CSVLog_Combustao
,17.3,0,835.5,0.10783148331524552,0.0,,,12.54902,2.3529413,2.745098,2.7730467,23.96229,0.0,,14.90196,ICE,CSVLog_Combustao
,18.312,0,840.0,0.0198184657963682,0.0,,,12.54902,2.3529413,2.745098,2.7508228,23.64291,0.0,,14.90196,ICE,CSVLog_Combustao
,19.296,0,833.5,0.022068932805655726,0.0,,,12.54902,2.3529413,2.3529413,2.7656388,23.95562,0.0,,14.90196,ICE,CSVLog_Combustao
,20.326,0,844.0,0.052661728224051386,0.0,,,12.54902,1.9607843,2.745098,2.744238,23.47453,0.0,,14.90196,ICE,CSVLog_Combustao
,21.297,0,839.5,0.040995805290925884,0.0,,,12.54902,2.3529413,2.745098,2.7788084,23.897667,0.0,,14.90196,ICE,CSVLog_Combustao
,22.314,0,836.0,0.020348453058109048,0.0,,,13.333333,2.745098,2.745098,2.879159,24.86434,0.0,,14.90196,ICE,CSVLog_Combustao
,23.453,0,842.0,0.027229697305794793,0.0,,,12.941176,2.3529413,2.745098,2.9818416,25.567604,0.0,,14.90196,ICE,CSVLog_Combustao
,24.309,0,846.5,0.04652776012849113,0.0,,,12.54902,2.3529413,2.745098,2.887733,24.62905,0.0,,14.90196,ICE,CSVLog_Combustao
,25.306,0,837.0,0.04442533346213785,0.0,,,12.941176,2.3529413,2.745098,2.903166,25.041712,0.0,,14.90196,ICE,CSVLog_Combustao
,26.31,0,833.25,0.08067385249034148,0.0,,,12.941176,2.3529413,2.745098,2.870585,24.87211,0.0,,14.90196,ICE,CSVLog_Combustao
,27.311,0,837.5,0.016115033911936024,0.0,,,12.941176,2.3529413,2.745098,2.8577237,24.635025,0.0,,14.90196,ICE,CSVLog_Combustao
,28.3,0,837.75,0.05699547954649426,0.0,,,12.941176,2.3529413,2.745098,2.8722997,24.753288,0.0,,14.90196,ICE,CSVLog_Combustao
,29.306,0,840.5,0.14624189193444662,0.0,,,12.941176,2.3529413,2.745098,2.8954496,24.87115,0.0,,14.90196,ICE,CSVLog_Combustao
,30.308,0,831.0,0.06640525174412198,0.0,,,12.941176,2.3529413,2.745098,2.8825884,25.043741,0.0,,14.90196,ICE,CSVLog_Combustao
,31.31,0,846.0,0.09887674637722024,0.0,,,12.941176,2.3529413,2.745098,2.8500073,24.321657,0.0,,14.90196,ICE,CSVLog_Combustao
,32.308,0,848.0,0.07809188278757696,0.0,,,12.941176,2.3529413,2.745098,2.9014513,24.702278,0.0,,14.90196,ICE,CSVLog_Combustao
,33.306,0,841.75,0.04294600442906865,0.0,,,12.54902,2.3529413,2.745098,2.9083107,24.944525,0.0,,14.90196,ICE,CSVLog_Combustao
,34.307,0,835.25,0.03754454974583448,0.0,,,12.941176,2.3529413,2.745098,2.8628683,24.745855,0.0,,14.90196,ICE,CSVLog_Combustao
,35.296,0,838.0,0.05567178721163482,0.0,,,12.941176,2.3529413,2.745098,2.864583,24.679422,0.0,,14.90196,ICE,CSVLog_Combustao
,36.419,0,846.5,0.24491866089594905,0.0,,,12.941176,2.3529413,2.745098,2.8740144,24.512047,0.0,,14.90196,ICE,CSVLog_Combustao
,37.308,0,839.5,0.044386812696037864,0.0,,,12.941176,2.3529413,2.745098,2.903166,24.967138,0.0,,14.90196,ICE,CSVLog_Combustao
,38.33,0,839.5,0.038104455975831904,0.0,,,12.941176,2.3529413,2.745098,2.8714423,24.694315,0.0,,14.90196,ICE,CSVLog_Combustao
,39.308,0,840.25,0.026054730273918598,0.0,,,12.54902,2.3529413,2.745098,2.879159,24.738575,0.0,,14.90196,ICE,CSVLog_Combustao
,40.3,0,839.25,0.04303248001816129,0.0,,,12.941176,2.3529413,2.745098,2.881731,24.79018,0.0,,14.90196,ICE,CSVLog_Combustao
,41.439,0,846.25,0.17055033583703255,0.0,,,12.941176,2.3529413,2.745098,2.8757293,24.533916,0.0,,14.90196,ICE,CSVLog_Combustao
,42.299,0,837.25,0.08880096039649031,0.0,,,12.941176,2.3529413,2.745098,2.9023087,25.02684,0.0,,14.90196,ICE,CSVLog_Combustao
,43.308,0,838.5,0.15193967618845372,0.0,,,12.54902,2.3529413,2.745098,2.8714423,24.723764,0.0,,14.90196,ICE,CSVLog_Combustao
,44.307,0,838.5,0.08798170708964982,0.0,,,12.54902,2.3529413,2.745098,2.8714423,24.723764,0.0,,14.90196,ICE,CSVLog_Combustao
,45.314,0,838.5,0.10422930702828503,0.0,,,12.54902,2.3529413,2.745098,2.8714423,24.723764,0.0,,14.90196,ICE,CSVLog_Combustao
,46.309,0,843.25,0.11093551571558788,0.0,,,12.941176,2.3529413,2.745098,2.8757293,24.6212,0.0,,14.90196,ICE,CSVLog_Combustao
,47.301,0,838.0,0.07161683329423632,0.0,,,12.941176,2.3529413,2.745098,2.89202,24.9158,0.0,,14.90196,ICE,CSVLog_Combustao
,48.31,0,838.0,0.08328409668232352,0.0,,,12.941176,2.3529413,2.745098,2.89202,24.9158,0.0,,14.90196,ICE,CSVLog_Combustao
,49.31,0,843.0,0.065254554291043,0.0,,,12.941176,2.3529413,2.745098,2.8740144,24.613817,0.0,,14.90196,ICE,CSVLog_Combustao
,50.308,0,845.0,0.35540602720775655,0.0,,,12.941176,2.3529413,2.745098,2.8911626,24.702072,0.0,,14.90196,ICE,CSVLog_Combustao
,51.311,0,845.0,0.11589741904313426,0.0,,,12.941176,2.3529413,2.745098,2.8911626,24.702072,0.0,,14.90196,ICE,CSVLog_Combustao
,52.312,0,845.75,0.2664424681574445,0.0,,,12.941176,2.3529413,2.745098,2.8980217,24.73872,0.0,,14.90196,ICE,CSVLog_Combustao
,53.311,0,835.5,0.16438126293028793,0.0,,,12.941176,2.3529413,2.745098,2.8917546,24.988062,0.0,,14.90196,ICE,CSVLog_Combustao
,54.296,0,839.0,0.045338015081646414,0.0,,,12.941176,2.3529413,2.745098,2.8567083,24.582243,0.0,,14.90196,ICE,CSVLog_Combustao
,55.309,0,839.0,0.03818941107011501,0.0,,,12.941176,2.3529413,2.745098,2.8567083,24.582243,0.0,,14.90196,ICE,CSVLog_Combustao
,56.31,0,839.25,0.012396328589724401,0.0,,,12.941176,2.3529413,2.745098,2.8686755,24.677868,0.0,,14.90196,ICE,CSVLog_Combustao
,57.299,0,837.0,0.01638724396414115,0.0,,,12.941176,2.3529413,2.745098,2.9843113,25.741642,0.0,,14.90196,ICE,CSVLog_Combustao
,58.384,0,850.75,0.10731092239789781,0.0,,,12.54902,1.9607843,2.745098,2.7473636,23.314804,0.0,,14.90196,ICE,CSVLog_Combustao
,59.309,0,850.75,0.08652094386857315,0.0,,,12.54902,1.9607843,2.745098,2.7473636,23.314804,0.0,,14.90196,ICE,CSVLog_Combustao
,60.314,0,834.5,0.218028209044387,0.0,,,12.54902,2.3529413,2.745098,2.7924964,24.159273,0.0,,14.90196,ICE,CSVLog_Combustao
,61.299,0,836.75,0.1071649096356038,0.0,,,12.54902,2.3529413,2.745098,2.7391577,23.63409,0.0,,14.90196,ICE,CSVLog_Combustao
,62.303,0,836.75,0.20717100983117318,0.0,,,12.54902,2.3529413,2.745098,2.7391577,23.63409,0.0,,14.90196,ICE,CSVLog_Combustao
,63.304,0,835.0,0.08125212773649126,0.0,,,12.54902,2.3529413,2.745098,2.746543,23.747478,0.0,,14.90196,ICE,CSVLog_Combustao
,64.295,0,835.25,0.35207050731818185,0.0,,,12.54902,2.3529413,2.745098,2.7407987,23.69072,0.0,,14.90196,ICE,CSVLog_Combustao
,65.308,0,835.25,0.09993937492267878,0.0,,,12.54902,2.3529413,2.745098,2.7407987,23.69072,0.0,,14.90196,ICE,CSVLog_Combustao
,66.368,0,835.25,0.32398367368557995,0.0,,,12.54902,2.3529413,2.745098,2.7276692,23.57723,0.0,,14.90196,ICE,CSVLog_Combustao
,67.324,0,835.25,0.12554060129268035,0.0,,,12.941176,2.3529413,2.745098,2.7416193,23.697813,0.0,,14.90196,ICE,CSVLog_Combustao
,68.307,0,835.0,0.18239348588778148,0.0,,,12.54902,2.3529413,2.745098,2.7416193,23.704908,0.0,,14.90196,ICE,CSVLog_Combustao
,69.43,0,850.25,0.15385678574068234,0.0,,,12.54902,2.3529413,2.745098,2.74244,23.286707,0.0,,14.90196,ICE,CSVLog_Combustao
,70.298,0,834.75,0.05339729961807391,0.0,,,12.54902,2.3529413,2.745098,2.7908554,24.137844,0.0,,14.90196,ICE,CSVLog_Combustao
,71.309,0,840.75,0.010837671142229274,0.0,,,12.54902,2.3529413,2.745098,2.7316537,23.45721,0.0,,14.90196,ICE,CSVLog_Combustao
,72.31,0,845.0,0.0956734990724575,0.0,,,12.54902,2.3529413,2.745098,2.7512884,23.506987,0.0,,14.90196,ICE,CSVLog_Combustao
,73.309,0,847.25,0.06787325723294445,0.0,,,12.54902,2.3529413,2.745098,2.7512884,23.444561,0.0,,14.90196,ICE,CSVLog_Combustao
,74.307,0,844.5,0.05995010956251868,0.0,,,12.54902,2.3529413,2.745098,2.7725592,23.70275,0.0,,14.90196,ICE,CSVLog_Combustao
,75.309,0,844.25,0.14240077999303952,0.0,,,12.54902,2.3529413,2.3529413,2.7635598,23.632812,0.0,,14.90196,ICE,CSVLog_Combustao
,76.308,0,840.0,0.03786235750188986,0.0,,,12.54902,2.3529413,2.745098,2.7627418,23.745352,0.0,,14.90196,ICE,CSVLog_Combustao
,77.303,0,843.5,0.30939817053715246,0.0,,,12.54902,2.3529413,2.745098,2.748834,23.527782,0.0,,14.90196,ICE,CSVLog_Combustao
,78.296,0,850.25,0.036898569949143686,0.0,,,12.54902,2.3529413,2.3529413,2.8752995,24.414848,0.0,,14.90196,ICE,CSVLog_Combustao
,79.308,0,840.75,0.19181090670145284,0.0,,,12.54902,2.3529413,2.745098,2.666444,22.897242,0.0,,14.90196,ICE,CSVLog_Combustao
,80.307,0,840.5,0.18776750907665812,0.0,,,12.54902,2.3529413,2.745098,2.7218366,23.37986,0.0,,14.90196,ICE,CSVLog_Combustao
,81.309,0,834.25,0.05444697645327872,0.0,,,12.54902,2.3529413,2.745098,2.7504702,23.802814,0.0,,14.90196,ICE,CSVLog_Combustao
,82.309,0,834.25,0.25241545438751667,0.0,,,12.54902,2.3529413,2.745098,2.7300177,23.625816,0.0,,14.90196,ICE,CSVLog_Combustao
,83.305,0,844.25,0.1960974532221315,0.0,,,12.54902,2.3529413,2.745098,2.7300177,23.345972,0.0,,14.90196,ICE,CSVLog_Combustao
,84.306,0,838.25,0.6334405429763142,0.0,,,12.941176,2.3529413,2.745098,2.7627418,23.794924,0.0,,14.90196,ICE,CSVLog_Combustao
,85.305,0,838.25,0.12928934322587488,0.0,,,12.941176,2.3529413,2.745098,2.7627418,23.794924,0.0,,14.90196,ICE,CSVLog_Combustao
,86.309,0,838.0,0.06996833233097492,0.0,,,12.54902,2.3529413,2.745098,2.7496521,23.68925,0.0,,14.90196,ICE,CSVLog_Combustao
,87.307,0,844.25,0.01602344819311189,0.0,,,12.54902,2.3529413,2.3529413,2.742289,23.450912,0.0,,14.90196,ICE,CSVLog_Combustao
,88.308,0,835.5,0.07299528995560463,0.0,,,12.54902,2.3529413,2.745098,2.7627418,23.873243,0.0,,14.90196,ICE,CSVLog_Combustao
,89.308,0,844.75,0.047577575541292716,0.0,,,12.54902,2.3529413,2.745098,2.7341082,23.367113,0.0,,14.90196,ICE,CSVLog_Combustao
,90.304,0,834.75,0.06819685582297795,0.0,,,12.54902,2.3529413,2.745098,2.764378,23.908844,0.0,,14.90196,ICE,CSVLog_Combustao
,91.303,0,848.75,0.03188674885463226,0.0,,,12.54902,2.3529413,2.745098,2.7578332,23.4588,0.0,,14.90196,ICE,CSVLog_Combustao
,92.298,0,838.5,0.026690202907821977,0.0,,,12.54902,2.3529413,2.745098,2.7774677,23.914623,0.0,,14.90196,ICE,CSVLog_Combustao
,93.322,0,838.0,0.06990085991400595,0.0,,,12.54902,2.3529413,2.745098,2.7439253,23.639912,0.0,,14.90196,ICE,CSVLog_Combustao
,94.301,0,841.0,0.08368177004451216,0.0,,,12.54902,2.3529413,2.745098,2.755379,23.653908,0.0,,14.90196,ICE,CSVLog_Combustao
,95.296,0,846.5,0.07959342176133134,0.0,,,12.54902,2.3529413,2.745098,2.7521064,23.472311,0.0,,14.90196,ICE,CSVLog_Combustao
,96.294,0,842.5,0.05139077242849276,0.0,,,12.54902,2.3529413,2.745098,2.7617142,23.666084,0.0,,14.90196,ICE,CSVLog_Combustao
,97.297,0,837.75,0.04381285985966499,0.0,,,12.54902,2.3529413,2.745098,2.7706861,23.87759,0.0,,14.90196,ICE,CSVLog_Combustao
,98.303,0,844.75,0.052282300427554565,0.0,,,12.54902,2.3529413,2.745098,2.7331674,23.359074,0.0,,14.90196,ICE,CSVLog_Combustao
,99.3,0,834.75,0.08154808657140036,0.0,,,12.54902,2.3529413,2.745098,2.7560048,23.836426,0.0,,14.90196,ICE,CSVLog_Combustao
,100.298,0,838.25,0.05108571003367403,0.0,,,12.54902,2.3529413,2.745098,2.7584517,23.757975,0.0,,14.90196,ICE,CSVLog_Combustao
,101.295,0,837.75,0.02187590479933488,0.0,,,12.54902,2.3529413,2.745098,2.7347987,23.568314,0.0,,14.90196,ICE,CSVLog_Combustao
,102.301,0,839.75,0.030173021993579928,0.0,,,12.54902,2.3529413,2.745098,2.7331674,23.498156,0.0,,14.90196,ICE,CSVLog_Combustao
,103.302,0,835.0,0.05522685912597463,0.0,,,12.941176,2.3529413,2.745098,2.7396924,23.688246,0.0,,14.90196,ICE,CSVLog_Combustao
,104.304,0,840.0,0.05991214297905495,0.0,,,12.54902,2.3529413,2.745098,2.7241955,23.414051,0.0,,14.90196,ICE,CSVLog_Combustao
,105.308,0,840.0,0.03749078248761144,0.0,,,12.54902,2.3529413,2.745098,2.7241955,23.414051,0.0,,14.90196,ICE,CSVLog_Combustao
,106.309,0,841.25,0.05836799152841764,0.0,,,12.54902,2.3529413,2.745098,2.7421393,23.533255,0.0,,14.90196,ICE,CSVLog_Combustao
,107.309,0,842.25,0.06075456524307372,0.0,,,12.54902,2.3529413,2.745098,2.7445862,23.526289,0.0,,14.90196,ICE,CSVLog_Combustao
,108.307,0,830.5,0.07426851877252238,0.0,,,12.941176,2.3529413,2.745098,2.7478487,23.887503,0.0,,14.90196,ICE,CSVLog_Combustao
,109.306,0,836.75,0.05028730727357327,0.0,,,12.54902,2.3529413,2.745098,2.7095141,23.378319,0.0,,14.90196,ICE,CSVLog_Combustao
,110.309,0,833.75,0.04229412723214628,0.0,,,12.941176,2.3529413,2.745098,2.729905,23.639008,0.0,,14.90196,ICE,CSVLog_Combustao
,111.308,0,847.0,0.04260150340380596,0.0,,,12.54902,2.3529413,2.745098,2.7193017,23.178833,0.0,,14.90196,ICE,CSVLog_Combustao
,112.304,0,844.0,0.06136596341523354,0.0,,,12.54902,2.3529413,2.745098,2.7633455,23.637978,0.0,,14.90196,ICE,CSVLog_Combustao
,113.304,0,841.0,0.06026947323435218,0.0,,,12.54902,2.3529413,2.745098,2.753558,23.638277,0.0,,14.90196,ICE,CSVLog_Combustao
,114.311,0,848.5,0.03981076990834734,0.0,,,12.54902,2.3529413,2.745098,2.7437706,23.346056,0.0,,14.90196,ICE,CSVLog_Combustao
,115.306,0,844.5,0.04703866527917255,0.0,,,12.54902,2.3529413,2.745098,2.7682393,23.665821,0.0,,14.90196,ICE,CSVLog_Combustao
,116.299,0,839.25,0.046479810837989334,0.0,,,12.54902,2.3529413,2.745098,2.740508,23.575304,0.0,,14.90196,ICE,CSVLog_Combustao
,117.305,0,848.75,0.07052658217982473,0.0,,,12.54902,2.3529413,2.745098,2.7380612,23.290613,0.0,,14.90196,ICE,CSVLog_Combustao
,118.307,0,837.75,0.050387185124742606,0.0,,,12.54902,2.3529413,2.745098,2.769055,23.863531,0.0,,14.90196,ICE,CSVLog_Combustao
,119.31,0,843.75,0.03999028046903332,0.0,,,12.54902,2.3529413,2.745098,2.7331674,23.386757,0.0,,14.705882,ICE,CSVLog_Combustao
,120.31,0,848.75,0.03853549913936538,0.0,,,12.54902,2.3529413,2.745098,2.7527423,23.415497,0.0,,14.90196,ICE,CSVLog_Combustao
,121.308,0,842.25,0.05499307312925992,0.0,,,12.54902,2.3529413,2.745098,2.7739487,23.77798,0.0,,14.90196,ICE,CSVLog_Combustao
,122.301,0,840.75,0.07224066671315114,0.0,,,12.54902,2.3529413,2.745098,2.7478487,23.59628,0.0,,14.90196,ICE,CSVLog_Combustao
,123.301,0,837.5,0.03523558342430652,0.0,,,12.54902,2.3529413,2.745098,2.742955,23.645658,0.0,,14.90196,ICE,CSVLog_Combustao
,124.296,0,838.5,0.033986446943937744,0.0,,,12.941176,2.3529413,2.745098,2.7551892,23.722801,0.0,,14.90196,ICE,CSVLog_Combustao
,125.301,0,838.5,0.05970354786361135,0.0,,,12.54902,2.3529413,2.745098,2.7356143,23.554255,0.0,,14.90196,ICE,CSVLog_Combustao
,126.304,0,842.5,0.06551787898392852,0.0,,,12.54902,2.3529413,2.3529413,2.7356143,23.442425,0.0,,14.90196,ICE,CSVLog_Combustao
,127.298,0,841.25,0.056140972978971776,0.0,,,12.54902,2.3529413,2.745098,2.7486644,23.589254,0.0,,14.90196,ICE,CSVLog_Combustao
,128.304,0,837.75,0.04013239603953965,0.0,,,12.54902,2.3529413,2.745098,2.7445862,23.65266,0.0,,14.90196,ICE,CSVLog_Combustao
,129.303,0,846.5,0.058577197944057795,0.0,,,12.54902,2.3529413,2.745098,2.7331674,23.310781,0.0,,14.90196,ICE,CSVLog_Combustao
,130.299,0,836.5,0.05988469711843704,0.0,,,12.54902,2.3529413,2.745098,2.7617142,23.835836,0.0,,14.90196,ICE,CSVLog_Combustao
,131.299,0,840.5,0.05511859155415527,0.0,,,12.54902,2.3529413,2.745098,2.7290893,23.442158,0.0,,14.90196,ICE,CSVLog_Combustao
,132.3,0,841.5,0.0614006698363743,0.0,,,12.54902,2.3529413,2.745098,2.7421393,23.526264,0.0,,14.90196,ICE,CSVLog_Combustao
,133.302,0,845.75,0.034000821280410244,0.0,,,12.54902,2.3529413,2.745098,2.7111454,23.143465,0.0,,14.90196,ICE,CSVLog_Combustao
,134.298,0,830.5,0.03559264759046545,0.0,,,12.941176,2.3529413,2.745098,2.7592673,23.986769,0.0,,14.90196,ICE,CSVLog_Combustao
,135.304,0,837.25,0.03970966261220512,0.0,,,12.54902,2.3529413,2.745098,2.7095141,23.364357,0.0,,14.90196,ICE,CSVLog_Combustao
,136.3,0,844.0,0.06559943289222397,0.0,,,12.54902,2.3529413,2.745098,2.74948,23.51937,0.0,,14.90196,ICE,CSVLog_Combustao
,137.3,0,840.5,0.03950128572808613,0.0,,,12.54902,2.3529413,2.745098,2.753558,23.65234,0.0,,14.90196,ICE,CSVLog_Combustao
,138.301,0,842.75,0.03148743837753915,0.0,,,12.54902,2.3529413,2.745098,2.7421393,23.49137,0.0,,14.90196,ICE,CSVLog_Combustao
,139.307,0,836.75,0.025999280695493437,0.0,,,12.54902,2.3529413,2.745098,2.74948,23.723152,0.0,,14.90196,ICE,CSVLog_Combustao
,140.298,0,851.5,0.06862834013960402,0.0,,,12.54902,1.9607843,2.745098,2.7331674,23.1739,0.0,,14.90196,ICE,CSVLog_Combustao
,141.305,0,851.0,0.02691763112025796,0.0,,,12.54902,1.9607843,2.3529413,2.7780268,23.568094,0.0,,14.90196,ICE,CSVLog_Combustao
,142.308,0,843.75,0.02801070909584271,0.0,,,12.54902,2.3529413,2.745098,2.7763956,23.756647,0.0,,14.90196,ICE,CSVLog_Combustao
,143.308,0,841.0,0.04593835933749673,0.0,,,12.54902,2.3529413,2.745098,2.7444298,23.559914,0.0,,14.90196,ICE,CSVLog_Combustao
,144.309,0,839.5,0.05087371219571445,0.0,,,12.54902,2.3529413,2.745098,2.7371113,23.539072,0.0,,14.90196,ICE,CSVLog_Combustao
,145.308,0,837.75,0.0563097309813906,0.0,,,12.54902,2.3529413,2.745098,2.7306058,23.53218,0.0,,14.90196,ICE,CSVLog_Combustao
,146.309,0,844.75,0.05888007365198765,0.0,,,12.54902,2.3529413,2.745098,2.7249138,23.288534,0.0,,14.90196,ICE,CSVLog_Combustao
,147.306,0,828.25,0.04253462307044702,0.0,,,12.941176,2.3529413,2.745098,2.7476823,23.950945,0.0,,14.90196,ICE,CSVLog_Combustao
,148.308,0,837.5,0.04152256044980167,0.0,,,12.54902,2.3529413,2.745098,2.6940136,23.22376,0.0,,14.90196,ICE,CSVLog_Combustao
,149.307,0,847.25,0.06565343487005874,0.0,,,12.54902,2.3529413,2.745098,2.7241006,23.212887,0.0,,14.90196,ICE,CSVLog_Combustao
,150.31,0,834.5,0.06053634986988393,0.0,,,12.54902,2.3529413,2.745098,2.755814,23.841915,0.0,,14.90196,ICE,CSVLog_Combustao
,151.304,0,842.0,0.058681718895542315,0.0,,,12.54902,2.3529413,2.745098,2.7143426,23.273952,0.0,,14.90196,ICE,CSVLog_Combustao
,152.307,0,840.75,0.03223283142976762,0.0,,,12.54902,2.3529413,2.745098,2.7387376,23.51804,0.0,,14.90196,ICE,CSVLog_Combustao
,153.308,0,834.5,0.026692727598401977,0.0,,,12.941176,2.3529413,2.745098,2.7346718,23.659004,0.0,,14.90196,ICE,CSVLog_Combustao
,154.322,0,842.25,0.06031088945769916,0.0,,,12.54902,2.3529413,2.745098,2.7387376,23.476156,0.0,,14.90196,ICE,CSVLog_Combustao
,155.307,0,838.5,0.05156281839369939,0.0,,,12.54902,2.3529413,2.745098,2.7395508,23.588148,0.0,,14.90196,ICE,CSVLog_Combustao
,156.308,0,841.5,0.030626829647122485,0.0,,,12.54902,2.3529413,2.745098,2.7273533,23.399406,0.0,,14.90196,ICE,CSVLog_Combustao
,157.307,0,838.5,0.04749926162120715,0.0,,,12.54902,2.3529413,2.745098,2.7371113,23.567144,0.0,,14.90196,ICE,CSVLog_Combustao
,158.308,0,835.0,0.041347160057271445,0.0,,,12.941176,2.3529413,2.745098,2.7533746,23.806547,0.0,,14.90196,ICE,CSVLog_Combustao
,159.306,0,844.5,0.058975476296112085,0.0,,,12.54902,2.3529413,2.745098,2.715969,23.218958,0.0,,14.90196,ICE,CSVLog_Combustao
,160.308,0,834.25,0.052692345119663184,0.0,,,12.54902,2.3529413,2.745098,2.7468693,23.77165,0.0,,14.90196,ICE,CSVLog_Combustao
,161.308,0,844.25,0.029479386909414144,0.0,,,12.54902,2.3529413,2.745098,2.7135296,23.204973,0.0,,14.90196,ICE,CSVLog_Combustao
,162.308,0,842.5,0.034933117152677336,0.0,,,12.54902,2.3529413,2.745098,2.7200348,23.308918,0.0,,14.90196,ICE,CSVLog_Combustao
,163.308,0,847.25,0.060759505828348166,0.0,,,12.54902,2.3529413,2.745098,2.7403638,23.35147,0.0,,14.90196,ICE,CSVLog_Combustao
,164.309,0,835.5,0.05755859791843743,0.0,,,12.54902,2.3529413,2.745098,2.755814,23.81338,0.0,,14.90196,ICE,CSVLog_Combustao
,165.306,0,841.5,0.05684604795717012,0.0,,,12.54902,2.3529413,2.745098,2.7175953,23.31569,0.0,,14.90196,ICE,CSVLog_Combustao
,166.307,0,836.25,0.031175154002955497,0.0,,,12.941176,2.3529413,2.745098,2.771264,23.92541,0.0,,14.90196,ICE,CSVLog_Combustao
,167.303,0,841.0,0.0243013563174506,0.0,,,12.54902,2.3529413,2.745098,2.7200348,23.350492,0.0,,14.90196,ICE,CSVLog_Combustao
,168.307,0,841.0,0.05924299747552378,0.0,,,12.54902,2.3529413,2.745098,2.7200348,23.350492,0.0,,14.90196,ICE,CSVLog_Combustao
,169.31,0,845.75,0.050095076681763766,0.0,,,12.54902,2.3529413,2.745098,2.7354848,23.351238,0.0,,14.90196,ICE,CSVLog_Combustao
,170.306,0,841.5,0.0318623340800492,0.0,,,12.54902,2.3529413,2.745098,2.750935,23.601728,0.0,,14.90196,ICE,CSVLog_Combustao
,171.31,0,835.75,0.02720871450144903,0.0,,,12.54902,2.3529413,2.745098,2.7371113,23.644691,0.0,,14.90196,ICE,CSVLog_Combustao
,172.306,0,839.75,0.03462907352206073,0.0,,,12.54902,2.3529413,2.745098,2.7484956,23.62994,0.0,,14.90196,ICE,CSVLog_Combustao
,173.308,0,844.5,0.06246989473587861,0.0,,,12.54902,2.3529413,2.745098,2.731419,23.351042,0.0,,14.90196,ICE,CSVLog_Combustao
,174.307,0,837.25,0.05273510291716602,0.0,,,12.54902,2.3529413,2.745098,2.7468693,23.686474,0.0,,14.90196,ICE,CSVLog_Combustao
,175.308,0,842.75,0.03535117002225052,0.0,,,12.54902,2.3529413,2.745098,2.7232873,23.329868,0.0,,14.90196,ICE,CSVLog_Combustao
