time,"[BMS] Battery total current (A)","[BMS] Battery total voltage (V)","[VCU] Velocidade do veículo (km/h)","Aceleração (g)","Altitude (GPS) (m)","Consumo instantâneo de energia (distance/kWh) (km/kWh)","Consumo instantâneo de energia do EV (kWh/distance) (kWh/100km)","Custos de energia (R$)","Distância percorrida (km)","Distância percorrida (Hoje) (km)","Distância percorrida (Semana) (km)","Distância percorrida (total) (km)","Energia utilizada (kWh)","EV Instant Energy Consumption (kWh) (kWh)","Potência da bateria de alta tensão do veículo elétrico (hp)","Velocidade (GPS) (km/h)","Velocidade média (km/h)","Velocidade média (GPS) (km/h)","Voltagem do modulo OBD (V)",Latitude,Longtitude,
16:44:16.743,,297,,,,,,,,,,,,,,,,,,-22.51146156,-44.08502434,
16:44:16.827,,297,,,,,,,,,,,,,,,,,,-22.51146156,-44.08502434,
16:44:17.091,,297,,,,,,,,,,,,,,,,,,-22.51146156,-44.08502434,
16:44:17.210,,297,,,,,,,,,,,,,,,,,,-22.51146156,-44.08502434,
16:44:17.235,,297,,,,,,,,,,,,,,,,,,-22.51146156,-44.08502434,
16:44:17.307,,297,,,,,,,,,,,,,,,,,,-22.51146156,-44.08502434,
16:44:17.367,,297,,,,,,,,,,,,,,,,,,-22.51146156,-44.08502434,
16:44:17.427,,297,,,,,,,,,,,,,,,,,,-22.51146156,-44.08502434,
16:44:17.490,,297,,,,,,,,,,,,,,,,,,-22.51146156,-44.08502434,
16:44:17.515,,297,,,,,,,,,,,,,,,,,,-22.51146156,-44.08502434,
16:44:17.575,,297,,,,,,,,,,,,,,,,,,-22.51146156,-44.08502434,
16:44:17.648,,297,,,,,,,,,,,,,,,,,,-22.51146156,-44.08502434,
16:44:17.711,,297,,,,,,,,,,,,,,,,,,-22.51146156,-44.08502434,
16:44:17.771,,297,,,,,,,,,,,,,,,,,,-22.51146156,-44.08502434,
16:44:17.795,,297,,,,,,,,,,,,,,,,,,-22.51146156,-44.08502434,
16:44:17.916,,297,,,,,,,,,,,,,,,,,,-22.51146156,-44.08502434,
16:44:20.278,,,,,,,,,,,,,,,,,,,13.8,-22.51147813,-44.08503693,
16:44:20.391,,,0,,,,,,,,,,,,,,,,,-22.51147813,-44.08503693,
16:44:20.516,,297,,,,,,,,,,,,,,,,,,-22.51147813,-44.08503693,
16:44:20.648,,,,,,,,,,,,,,,,,,,13.8,-22.51147813,-44.08503693,
16:44:20.735,,,,,,,,,,,,,,,,0,,,,-22.51146261,-44.08502452,
16:44:20.758,,,0,-0,,,,,0,0,0,0.035128,,,,,0,,,-22.51146261,-44.08502452,
16:44:21.215,,297,,,,,,,,,,,,,,,,,,-22.51146261,-44.08502452,
16:44:21.399,,,,,,,,,,,,,,,,,,,13.8,-22.51146261,-44.08502452,
16:44:21.486,,,0,-0,,,,,0,0,0,0.035128,,,,,0,,,-22.51146261,-44.08502452,
16:44:21.694,,297,,,,,,,,,,,,,,,,,,-22.51146261,-44.08502452,
16:44:21.819,,,,,,,,,,,,,,,,,,,13.8,-22.51146261,-44.08502452,
16:44:21.882,,,0,-0,,,,,0,0,0,0.035128,,,,,0,,,-22.51146261,-44.08502452,
16:44:21.988,,,,,,,,,,,,,,,,0,,0,,-22.51146261,-44.08502452,
16:44:22.490,,297,,,,,,,,,,,,,,,,,,-22.51144341,-44.08496913,
16:44:22.592,,,,,,,,,,,,,,,,,,,13.8,-22.51144341,-44.08496913,
16:44:22.655,,,0,0,,,,,0,0,0,0.035128,,,,,0,,,-22.51144341,-44.08496913,
16:44:22.919,,297,,,,,,,,,,,,,,,,,,-22.51144341,-44.08496913,
16:44:23.042,,,,,,,,,,,,,,,,,,,13.8,-22.51144341,-44.08496913,
16:44:23.217,,,,,,,,,,,,,,,,0,,0,,-22.51144531,-44.08497365,
16:44:23.239,,,0,0,,,,,0,0,0,0.035128,,,,,0,,,-22.51144531,-44.08497365,
16:44:23.515,,297,,,,,,,,,,,,,,,,,,-22.51144531,-44.08497365,
16:44:23.593,,,,,,,,,,,,,,,,,,,13.8,-22.51144531,-44.08497365,
16:44:23.666,,,0,0,,,,,0,0,0,0.035128,,,,,0,,,-22.51144531,-44.08497365,
16:44:23.959,,297,,,,,,,,,,,,,0.8479960027124545,,,,,-22.51144531,-44.08497365,
16:44:24.067,,,,,,,,,,,,,,,,,,,13.8,-22.51144531,-44.08497365,
16:44:24.144,,,0,0,,,,,0,0,0,0.035128,,,,,0,,,-22.51144531,-44.08497365,
16:44:24.451,,,,,,,,,,,,,,,,0,,0,,-22.51144118,-44.08496186,
16:44:24.550,,297,,,,0,,0.0002718950652658363,,,,,0.00026920303491666963,0.00010248576030000113,0.8479960027124545,,,,,-22.51144118,-44.08496186,
16:44:24.773,,,,,,,,,,,,,,,,,,,13.8,-22.51144118,-44.08496186,
16:44:24.846,,,0,0,,,,,0,0,0,0.035128,,,,,0,,,-22.51144118,-44.08496186,
16:44:25.115,,297,,,,0,,0.0003706133499500874,,,,,0.0003669439108416707,9.774087592500107E-05,0.8479960027124545,,,,,-22.51144118,-44.08496186,
16:44:25.578,,,,,,,,,,,,,,,,,,,13.8,-22.51144118,-44.08496186,
16:44:25.643,,,0,0,,,,,0,0,0,0.035128,,,,,0,,,-22.51144118,-44.08496186,
16:44:25.714,,,,,,,,,,,,,,,,0,,0,,-22.51144118,-44.08496186,
16:44:25.978,,297,,,,0,,0.000521749392334339,,,,,0.0005165835567666723,0.00014963964592500163,0.8479960027124545,,,,,-22.51143787,-44.08495265,
16:44:26.466,,,,,,,,,,,,,,,,,,,13.8,-22.51143787,-44.08495265,
16:44:26.686,,,0,0,,,,,0,0,0,0.035128,,,,,0,,,-22.51143787,-44.08495265,
16:44:26.933,,,,,,,,,,,,,,,,0,,0,,-22.51143787,-44.08495265,
16:44:26.955,,297,,,,0,,0.0006926883967243409,,,,,0.0006858300957666741,0.00016924653900000184,0.8479960027124545,,,,,-22.51143952,-44.08495723,
16:44:27.195,,,,,,,,,,,,,,,,,,,13.8,-22.51143952,-44.08495723,
16:44:27.294,,,0,0,,,,,0,0,0,0.035128,,,,,0,,,-22.51143952,-44.08495723,
16:44:27.763,,297,,,,0,,0.0008339571584353424,,,,,0.0008257001568666756,0.00013987006110000152,0.8479960027124545,,,,,-22.51143952,-44.08495723,
16:44:27.995,,,,,,,,,,,,,,,,,,,13.8,-22.51143952,-44.08495723,
16:44:28.073,,,0,0,,,,,0,0,0,0.035128,,,,,0,,,-22.51143952,-44.08495723,
16:44:28.174,,,,,,,,,,,,,,,,0,,0,,-22.51143952,-44.08495723,
16:44:28.255,,297,,,,0,,0.0009200614096490934,,,,,0.0009109518907416766,8.525173387500093E-05,0.8479960027124545,,,,,-22.5114395,-44.08495718,
16:44:28.716,,,,,,,,,,,,,,,,,,,13.8,-22.5114395,-44.08495718,
16:44:28.840,,,0,0,,,,,0,0,0,0.035128,,,,,0,,,-22.5114395,-44.08495718,
16:44:29.071,,297,,,,0,,0.001062974166944095,,,,,0.0010524496702416781,0.00014149777950000155,0.8479960027124545,,,,,-22.5114395,-44.08495718,
16:44:29.351,,,,,,,,,,,,,,,,,,,13.8,-22.5114395,-44.08495718,
16:44:29.552,,,0,0,,,,,0,0,0,0.035128,,,,,0,,,-22.5114395,-44.08495718,
16:44:29.666,,,,,,,,,,,,,,,,0,,0,,-22.5114395,-44.08495718,
16:44:29.806,,297,,,,0,,0.0011915714134333464,,,,,0.0011797736766666796,0.00012732400642500138,0.8479960027124545,,,,,-22.51143981,-44.08495726,
16:44:30.060,,,,,,,,,,,,,,,,,,,13.8,-22.51143981,-44.08495726,
16:44:30.124,,,0,0,,,,,0,0,0,0.035128,,,,,0,,,-22.51143981,-44.08495726,
16:44:30.389,,297,,,,0,,0.0012934633207235975,,,,,0.0012806567531916807,0.0001008830765250011,0.8479960027124545,,,,,-22.51143981,-44.08495726,
16:44:30.763,,,,,,,,,,,,,,,,,,,13.8,-22.51143981,-44.08495726,
16:44:30.817,,,0,0,,,,,0,0,0,0.035128,,,,,0,,,-22.51143981,-44.08495726,
16:44:31.136,,297,,,,0,,0.001424192414006849,,,,,0.0014100914990166822,0.00012943474582500142,0.8479960027124545,,,,,-22.51143981,-44.08495726,
16:44:31.423,,,,,,,,,,,,,,,,,,,13.8,-22.51143981,-44.08495726,
16:44:31.607,,,0,0,,,,,0,0,0,0.035128,,,,,0,,,-22.51143981,-44.08495726,
16:44:31.675,,,,,,,,,,,,,,,,0,,0,,-22.51143981,-44.08495726,
16:44:31.907,,297,,,,0,,0.0015592081235856004,,,,,0.0015437704193916836,0.00013367892037500145,0.8479960027124545,,,,,-22.51144033,-44.08495787,
16:44:32.137,,,,,,,,,,,,,,,,,,,13.8,-22.51144033,-44.08495787,
16:44:32.246,,,0,0,,,,,0,0,0,0.035128,,,,,0,,,-22.51144033,-44.08495787,
16:44:32.647,,297,,,,0,,0.0016885774803561018,,,,,0.001671858891441685,0.0001280884720500014,0.8479960027124545,,,,,-22.51144033,-44.08495787,
16:44:33.064,,,,,,,,,,,,,,,,,,,13.8,-22.51144033,-44.08495787,
16:44:33.127,,,0,0,,,,,0,0,0,0.035128,,,,,0,,,-22.51144033,-44.08495787,
16:44:33.395,,297,,,,0,,0.0018194915126436033,,,,,0.0018014767451916863,0.00012961785375000142,0.8479960027124545,,,,,-22.51144033,-44.08495787,
16:44:33.820,,,,,,,,,,,,,,,,,,,13.8,-22.51144033,-44.08495787,
16:44:34.003,,,0,0,,,,,0,0,0,0.035128,,,,,0,,,-22.51144033,-44.08495787,
16:44:34.282,,297,,,,,,,,,,,,,,,,,,-22.51144033,-44.08495787,
16:44:34.380,,,,,,,,,,,,,,,,,,,13.8,-22.51144033,-44.08495787,
16:44:34.454,,,0,0,,,,,0,0,0,0.035128,,,,,0,,,-22.51144033,-44.08495787,
16:44:34.677,,,,,,,,,,,,,,,,0,,0,,-22.51143969,-44.08495754,
16:44:35.164,,,,,,,,,,,,,,,,,,,13.8,-22.51143969,-44.08495754,
16:44:35.263,,,0,0,,,,,0,0,0,0.035128,,,,,0,,,-22.51143969,-44.08495754,
16:44:35.539,,297,,,,,,,,,,,,,,,,,,-22.51143969,-44.08495754,
16:44:35.652,6.100000000000023,,,,,,,,,,,,,,,,,,,-22.51143969,-44.08495754,
16:44:36.001,,,,,,,,,,,,,,,,,,,13.8,-22.51143969,-44.08495754,
16:44:36.103,,,0,0,,,,,0,0,0,0.035128,,,,,0,,,-22.51143969,-44.08495754,
16:44:36.424,,297,,,,0,,0.0033593983048971093,,,,,0.0033261369355416922,0.0015246601903500057,2.4632264840694926,,,,,-22.51143969,-44.08495754,
16:44:36.629,6.100000000000023,,,,,,,,,,,,,,,,,,,-22.51143969,-44.08495754,
16:44:36.932,,,,,,,,,,,,,,,,,,,13.8,-22.51143969,-44.08495754,
16:44:37.142,,,0,0,,,,,0,0,0,0.035128,,,,,0,,,-22.51143969,-44.08495754,
16:44:37.426,,297,,,,0,,0.003868609335368111,,,,,0.0038303062726416943,0.0005041693371000018,2.4632264840694926,,,,,-22.51143969,-44.08495754,
16:44:37.622,6.100000000000023,,,,,,,,,,,,,,,,,,,-22.51143969,-44.08495754,
16:44:37.680,,,,,,,,,,,,,,,,0,,0,,-22.51143942,-44.08495583,
16:44:37.728,,,,,,,,,,,,,,,,,,,13.8,-22.51143942,-44.08495583,
16:44:37.780,,,0,0,,,,,0,0,0,0.035128,,,,,0,,,-22.51143942,-44.08495583,
16:44:38.244,,297,,,,0,,0.004284055764903613,,,,,0.004241639371191696,0.00041133309855000155,2.4632264840694926,,,,,-22.51143942,-44.08495583,
16:44:38.479,6.100000000000023,,,,,,,,,,,,,,,,,,,-22.51143942,-44.08495583,
16:44:38.604,,,,,,,,,,,,,,,,,,,13.8,-22.51143942,-44.08495583,
16:44:38.671,,,0,0,,,,,0,0,0,0.035128,,,,,0,,,-22.51143942,-44.08495583,
16:44:39.178,,297,,,,0,,0.004759044642932115,,,,,0.004711925389041698,0.0004702860178500018,2.4632264840694926,,,,,-22.51143942,-44.08495583,
16:44:39.425,6.2000000000000455,,,,,,,,,,,,,,,,,,,-22.51143942,-44.08495583,
16:44:39.565,,,,,,,,,,,,,,,,,,,13.8,-22.51143942,-44.08495583,
16:44:39.604,,,0,0,,,,,0,0,0,0.035128,,,,,0,,,-22.51143942,-44.08495583,
16:44:40.015,,297,,,,0,,0.005191444785260117,,,,,0.005140044341841701,0.00042811895280000313,2.503607246103428,,,,,-22.51143942,-44.08495583,
16:44:40.258,6.300000000000011,,,,,,,,,,,,,,,,,,,-22.51143942,-44.08495583,
16:44:40.343,,,,,,,,,,,,,,,,,,,13.8,-22.51143942,-44.08495583,
16:44:40.419,,,0,0,,,,,0,0,0,0.035128,,,,,0,,,-22.51143942,-44.08495583,
16:44:40.690,,297,,,,0,,0.005545782247970118,,,,,0.005490873512841702,0.00035082917100000066,2.54398800813734,,,,,-22.51143942,-44.08495583,
16:44:40.852,6.400000000000034,,,,,,,,,,,,,,,,,,,-22.51143942,-44.08495583,
16:44:41.108,,,,,,,,,,,,,,,,,,,13.8,-22.51143942,-44.08495583,
16:44:41.315,,,0,0,,,,,0,0,0,0.035128,,,,,0,,,-22.51143942,-44.08495583,
16:44:41.592,,297,,,,0,,0.006026884479602122,,,,,0.005967212356041704,0.0004763388432000026,2.584368770171275,,,,,-22.51143942,-44.08495583,
16:44:41.685,,,,,,,,,,,,,,,,0,,0,,-22.51143987,-44.08495595,
16:44:41.800,7.900000000000034,,,,,,,,,,,,,,,,,,,-22.51143987,-44.08495595,
16:44:41.928,,,,,,,,,,,,,,,,,,,13.8,-22.51143987,-44.08495595,
16:44:42.196,,,0.4,0.0032143155634342334,,,,,9.791514444444446E-05,9.8E-05,9.8E-05,0.035226,,,,,0.016166211082761686,,,-22.51143987,-44.08495595,
16:44:42.542,,297,,,,0.17048118313941024,586.5750000000025,0.006652056330331374,,,,,0.006586194386466707,0.0006189820304250027,3.1900802006801645,,,,,-22.51143987,-44.08495595,
16:44:42.802,7.800000000000011,,,,,,,,,,,,,,,,,,,-22.51143987,-44.08495595,
16:44:42.867,,,,,,,,,,,,,,,,,,,13.8,-22.51143987,-44.08495595,
16:44:42.971,,,0.5,0.004206529481458775,,,,,0.0002055364638888889,0.000206,0.000206,0.035334,,,,,0.032770376611820626,,,-22.51143987,-44.08495595,
16:44:43.503,,297,,,,0.21583354916688216,463.32000000000073,0.007276939390775876,,,,,0.007204890485916708,0.0006186960994500009,3.14969943864623,,,,,-22.51143987,-44.08495595,
16:44:43.802,8.900000000000034,,,,,,,,,,,,,,,,,,,-22.51143987,-44.08495595,
16:44:43.890,,,,,,,,,,,,,,,,,,,13.8,-22.51143987,-44.08495595,
16:44:43.960,,,1.7000000000000002,0.01360257552112244,,,,,0.0006724408027777778,0.000673,0.000673,0.035801,,,,,0.10271494099292121,,,-22.51143987,-44.08495595,
16:44:44.556,,297,,,,0.6431354745961464,155.48823529411823,0.008057338981345379,,,,,0.007977563347866711,0.000772672861950003,3.593887821019424,,,,,-22.51143705,-44.08496201,
16:44:44.690,,,,,,,,,,,,,,,,0,,0,,-22.51143705,-44.08496201,
16:44:44.863,7.7000000000000455,,,,,,,,,,,,,,,,,,,-22.51143705,-44.08496201,
16:44:44.948,,,,,,,,,,,,,,,,,,,13.8,-22.51143705,-44.08496201,
16:44:45.046,,,1.7000000000000002,0.012906252874655204,,,,,0.0011853481333333334,0.001186,0.001186,0.036314,,,,,0.17308445695673041,,,-22.51143705,-44.08496201,
16:44:45.446,,297,,,,0.7433643797280118,134.52352941176548,0.008628281669699882,,,,,0.008542853138316715,0.0005652897904500033,3.1093186766123173,,,,,-22.51143705,-44.08496201,
16:44:45.640,7.400000000000034,,,,,,,,,,,,,,,,,,,-22.51143705,-44.08496201,
16:44:45.726,,,,,,,,,,,,,,,,,,,13.8,-22.51143705,-44.08496201,
16:44:45.811,,,1.3,,,,,,0.0014618681,0.001463,0.001463,0.036591,,,,,0.20703157488060267,,,-22.51143705,-44.08496201,
16:44:46.071,,297,,,,0.5915005915005889,169.06153846153921,0.009014017425599884,,,,,0.008924769728316717,0.00038191659000000176,2.9881763905105347,,,,,-22.51143705,-44.08496201,
16:44:46.266,7.7000000000000455,,,,,,,,,,,,,,,,,,,-22.51143705,-44.08496201,
16:44:46.609,,,,,,,,,,,,,,,,,,,13.8,-22.51143705,-44.08496201,
16:44:46.678,,,,,,,,,,,,,,,,0,,0,,-22.51143705,-44.08496201,
16:44:46.682,,,1.3,0.00610515564340283,,,,,0.0017763745722222223,0.001778,0.001778,0.036906,,,,,0.2432384975999603,,,-22.51143484,-44.08496695,
16:44:46.986,,297,,,,0.5684551139096561,175.91538461538565,0.009601305515084138,,,,,0.00950624308424172,0.0005814733559250034,3.1093186766123173,,,,,-22.51143484,-44.08496695,
16:44:47.180,8,,,,,,,,,,,,,,,,,,,-22.51143484,-44.08496695,
16:44:47.422,,,,,,,,,,,,,,,,,,,13.8,-22.51143484,-44.08496695,
16:44:47.664,,,1.3,-0.003058546132872525,,,,,0.0021308480277777778,0.002132,0.002132,0.03726,,,,,0.2812745373307771,,,-22.51143484,-44.08496695,
16:44:48.003,,297,,,,0.5471380471380471,182.76923076923077,0.010278999405584138,,,,,0.01017722713424172,0.0006709840499999999,3.230460962714077,,,,,-22.51143484,-44.08496695,
16:44:48.268,8.600000000000023,,,,,,,,,,,,,,,,,,,-22.51143484,-44.08496695,
16:44:48.416,,,,,,,,,,,,,,,,,,,13.8,-22.51143484,-44.08496695,
16:44:48.601,,,1.5,,,,,,0.0025212481944444443,0.002522,0.002522,0.03765,,,,,0.3217538118929695,,,-22.51143484,-44.08496695,
16:44:48.680,,,,,,,,,,,,,,,,0,,0,,-22.51143367,-44.08496637,
16:44:48.939,,297,,,,0.5872680291284926,170.28000000000048,0.01094993376043864,,,,,0.010841518574691723,0.0006642914404500018,3.4727455349176415,,,,,-22.51143367,-44.08496637,
16:44:49.107,8.400000000000034,,,,,,,,,,,,,,,,,,,-22.51143367,-44.08496637,
16:44:49.256,,,,,,,,,,,,,,,,,,,13.8,-22.51143367,-44.08496637,
16:44:49.319,,,1.9000000000000001,0.004845542199510683,,,,,0.0029001266666666666,0.002901,0.002901,0.038029,,,,,0.36092037978172514,,,-22.51143367,-44.08496637,
16:44:49.728,,297,,,,0.7615840949174252,131.30526315789527,0.011501575330764641,,,,,0.011387698347291725,0.0005461797726000022,3.3919840108497947,,,,,-22.51143367,-44.08496637,
16:44:50.078,8.700000000000045,,,,,,,,,,,,,,,,,,,-22.51143367,-44.08496637,
16:44:50.224,,,,,,,,,,,,,,,,,,,13.8,-22.51143367,-44.08496637,
16:44:50.287,,,2.2,0.0070730142720846385,,,,,0.0034915622,0.003492,0.003492,0.03862,,,,,0.42045746177174687,,,-22.51143367,-44.08496637,
16:44:50.667,,,,,,,,,,,,,,,,0,,0,,-22.51143367,-44.08496637,
16:44:50.752,,297,,,,0.8514261387824564,117.45000000000057,0.012243923201053396,,,,,0.01212269623866673,0.0007349978913750037,3.5131262969515764,,,,,-22.51143158,-44.08497037,
16:44:50.935,7.600000000000023,,,,,,,,,,,,,,,,,,,-22.51143158,-44.08497037,
16:44:51.007,,,,,,,,,,,,,,,,,,,13.8,-22.51143158,-44.08497037,
16:44:51.082,,,1.3,,,,,,0.0037788034833333337,0.003779,0.003779,0.038907,,,,,0.44325343606236506,,,-22.51143158,-44.08497037,
16:44:51.244,,297,,,,0.5759347864611006,173.63076923076972,0.012555748008787398,,,,,0.01243143367206673,0.0003087374334000009,3.068937914578382,,,,,-22.51143158,-44.08497037,
16:44:51.427,6.600000000000023,,,,,,,,,,,,,,,,,,,-22.51143158,-44.08497037,
16:44:51.629,,,,,,,,,,,,,,,,,,,13.8,-22.51143158,-44.08497037,
16:44:51.763,,,0.7000000000000001,,,,,,0.0039111689138888895,0.003911,0.003911,0.039039,,,,,0.448824669084438,,,-22.51143158,-44.08497037,
16:44:52.021,,297,,,,0.3571064177124771,280.0285714285724,0.0129831688924244,,,,,0.012854622665766733,0.0004231889937000015,2.6651302942391224,,,,,-22.51143158,-44.08497037,
16:44:52.214,7.300000000000011,,,,,,,,,,,,,,,,,,,-22.51143158,-44.08497037,
16:44:52.265,,,,,,,,,,,,,,,,,,,13.8,-22.51143158,-44.08497037,
16:44:52.375,,,0.8,,,,,,0.00404721071388889,0.004047,0.004047,0.039175,,,,,0.45554643240720394,,,-22.51143158,-44.08497037,
16:44:52.670,,,,,,,,,,,,,,,,0,,0,,-22.51143169,-44.08497071,
16:44:52.744,,297,,,,0.3689866703565328,271.0125000000004,0.01342258147927115,,,,,0.013289684632941733,0.0004350619671750007,2.9477956284766,,,,,-22.51143169,-44.08497071,
16:44:52.927,7.7000000000000455,,,,,,,,,,,,,,,,,,,-22.51143169,-44.08497071,
16:44:53.010,,,,,,,,,,,,,,,,,,,13.8,-22.51143169,-44.08497071,
16:44:53.075,,,1.1,,,,,,0.0042612593777777786,0.004261,0.004261,0.039389,,,,,0.46935913867798923,,,-22.51143169,-44.08497071,
16:44:53.351,,297,,,,0.48100048100047815,207.90000000000123,0.013812503528999903,,,,,0.013675746068316735,0.0003860614353750023,3.1093186766123173,,,,,-22.51143169,-44.08497071,
16:44:53.584,7,,,,,,,,,,,,,,,,,,,-22.51143169,-44.08497071,
16:44:53.991,,,,,,,,,,,,,,,,,,,13.8,-22.51143169,-44.08497071,
16:44:54.068,,,0.8,,,,,,0.004481814777777779,0.004482,0.004482,0.03961,,,,,0.479103644106279,,,-22.51143169,-44.08497071,
16:44:54.384,,297,,,,0.38480038480038475,259.87500000000006,0.014414661123884903,,,,,0.014271941706816735,0.0005961956385000002,2.8266533423748172,,,,,-22.51143169,-44.08497071,
16:44:54.591,7.100000000000023,,,,,,,,,,,,,,,,,,,-22.51143169,-44.08497071,
16:44:54.678,,,,,,,,,,,,,,,,0,,0,,-22.51143219,-44.08497082,
16:44:54.895,,,,,,,,,,,,,,,,,,,13.8,-22.51143219,-44.08497082,
16:44:54.968,,,0.7000000000000001,,,,,,0.004656784658333334,0.004657,0.004657,0.039785,,,,,0.4848524446498952,,,-22.51143219,-44.08497082,
16:44:55.137,,297,,,,0.3319580784369507,301.24285714285804,0.014860633907146403,,,,,0.014713498917966736,0.0004415572111500013,2.8670341044087517,,,,,-22.51143219,-44.08497082,
16:44:55.339,7.7000000000000455,,,,,,,,,,,,,,,,,,,-22.51143219,-44.08497082,
16:44:55.411,,,,,,,,,,,,,,,,,,,13.8,-22.51143219,-44.08497082,
16:44:55.462,,,0.9,,,,,,0.004780361608333334,0.004781,0.004781,0.039909,,,,,0.49070379516616625,,,-22.51143219,-44.08497082,
16:44:55.643,,297,,,,0.39354584809130033,254.10000000000144,0.015185089340024905,,,,,0.015034741920816738,0.0003212430028500019,3.1093186766123173,,,,,-22.51143219,-44.08497082,
16:44:55.834,7.800000000000011,,,,,,,,,,,,,,,,,,,-22.51143219,-44.08497082,
16:44:55.953,,,,,,,,,,,,,,,,,,,13.8,-22.51143219,-44.08497082,
16:44:56.026,,,1.1,,,,,,0.004952766808333333,0.004953,0.004953,0.040081,,,,,0.5003512613946377,,,-22.51143219,-44.08497082,
16:44:56.238,,297,,,,0.4748338081671407,210.60000000000034,0.015571717018390406,,,,,0.015417541602366738,0.00038279968155000065,3.14969943864623,,,,,-22.51143219,-44.08497082,
16:44:56.452,7.600000000000023,,,,,,,,,,,,,,,,,,,-22.51143219,-44.08497082,
16:44:56.568,,,,,,,,,,,,,,,,,,,13.8,-22.51143219,-44.08497082,
16:44:56.643,,,1.2000000000000002,,,,,,0.0051583729083333335,0.005159,0.005159,0.040287,,,,,0.5122556985940385,,,-22.51143219,-44.08497082,
16:44:56.684,,,,,,,,,,,,,,,,0,,0,,-22.51143219,-44.08497082,
16:44:57.060,,297,,,,0.5316321105794775,188.10000000000056,0.016091928882001408,,,,,0.01593260285346674,0.0005150612511000015,3.068937914578382,,,,,-22.5114325,-44.08497085,
16:44:57.216,7.300000000000011,,,,,,,,,,,,,,,,,,,-22.5114325,-44.08497085,
16:44:57.339,,,,,,,,,,,,,,,,,,,13.8,-22.5114325,-44.08497085,
16:44:57.416,,,1.1,,,,,,0.005394628708333333,0.005395,0.005395,0.040522999999999997,,,,,0.5245297166968079,,,-22.5114325,-44.08497085,
16:44:57.573,,297,,,,0.5073566717402326,197.1000000000003,0.016404114341166655,,,,,0.016241697367491738,0.0003090945140250005,2.9477956284766,,,,,-22.5114325,-44.08497085,
16:44:57.840,7.5,,,,,,,,,,,,,,,,,,,-22.5114325,-44.08497085,
16:44:58.227,,,,,,,,,,,,,,,,,,,13.8,-22.5114325,-44.08497085,
16:44:58.294,,,1.1,,,,,,0.0056627195472222225,0.005663,0.005663,0.040791,,,,,0.5378510960312851,,,-22.5114325,-44.08497085,
16:44:58.510,,297,,,,0.49382716049382724,202.5,0.016989635908154156,,,,,0.016821421691241737,0.00057972432375,3.028557152544447,,,,,-22.5114325,-44.08497085,
16:44:58.708,7.7000000000000455,,,,,,,,,,,,,,,,,,,-22.5114325,-44.08497085,
16:44:58.835,,,,,,,,,,,,,,,,,,,13.8,-22.5114325,-44.08497085,
16:44:59.147,,,1.3,,,,,,0.0059706221638888895,0.005971,0.005971,0.041099,,,,,0.5546192481737183,,,-22.5114325,-44.08497085,
16:44:59.259,,297,,,,0.5684551139096561,175.91538461538565,0.017470422345535405,,,,,0.01729744786686674,0.0004760261756250028,3.1093186766123173,,,,,-22.5114325,-44.08497085,
16:44:59.327,7.300000000000011,,,,,,,,,,,,,,,,,,,-22.5114325,-44.08497085,
16:44:59.459,,,,,,,,,,,,,,,,,,,13.8,-22.5114325,-44.08497085,
16:44:59.522,,,1.1,,,,,,0.006085385194444445,0.006086,0.006086,0.041214,,,,,0.559853996886907,,,-22.5114325,-44.08497085,
16:44:59.669,,297,,,,0.5073566717402326,197.1000000000003,0.017719980980509406,,,,,0.01754453562426674,0.0002470877574000004,2.9477956284766,,,,,-22.5114329,-44.08497096,
16:44:59.702,,,,,,,,,,,,,,,,0,,0,,-22.5114325,-44.08497085,
16:45:00.115,6.300000000000011,,,,,,,,,,,,,,,,,,,-22.5114329,-44.08497096,
16:45:00.349,,,,,,,,,,,,,,,,,,,13.8,-22.5114329,-44.08497096,
16:45:00.471,,,0.4,,,,,,0.006190870761111112,0.006191,0.006191,0.041319,,,,,0.556067545727952,,,-22.5114329,-44.08497096,
16:45:00.702,,297,,,,0.21377799155576893,467.77500000000083,0.018262140354149907,,,,,0.01808132708331674,0.000536791459050001,2.54398800813734,,,,,-22.5114329,-44.08497096,
16:45:00.793,6.100000000000023,,,,,,,,,,,,,,,,,,,-22.5114329,-44.08497096,
16:45:00.879,,,,,,,,,,,,,,,,,,,13.8,-22.5114329,-44.08497096,
16:45:01.289,,,0,-0.010401210929915,,,,,0.006190870761111112,0.006191,0.006191,0.041319,,,,,0.54494570922864,,,-22.5114329,-44.08497096,
16:45:01.393,,297,,,,0,,0.01861350252608541,,,,,0.01842921042186674,0.0003478833385500013,2.4632264840694926,,,,,-22.5114329,-44.08497096,
16:45:01.467,5.7000000000000455,,,,,,,,,,,,,,,,,,,-22.5114329,-44.08497096,
16:45:01.635,,,,,,,,,,,,,,,,,,,13.8,-22.5114329,-44.08497096,
16:45:01.754,,,0,-0.01412084980016661,,,,,0.006190870761111112,0.006191,0.006191,0.041319,,,,,0.5388226775605879,,,-22.5114329,-44.08497096,
16:45:01.880,,297,,,,0,,0.018844608523174412,,,,,0.018658028240766743,0.00022881781890000185,2.3017034359337982,,,,,-22.5114329,-44.08497096,
16:45:01.947,5.7000000000000455,,,,,,,,,,,,,,,,,,,-22.5114329,-44.08497096,
16:45:02.346,,,,,,,,,,,,,,,,,,,13.8,-22.5114329,-44.08497096,
